Timestamp,Temperature (in Celsius),Pressure (in MPa)
16:46:46,98.37,0.198
16:46:46,98.44,0.201
16:46:47,98.44,0.201
16:46:47,98.44,0.203
16:46:48,98.50,0.201
16:46:48,98.50,0.201
16:46:49,98.56,0.203
16:46:49,98.56,0.201
16:46:50,98.62,0.198
16:46:50,98.62,0.205
16:46:51,98.62,0.205
16:46:51,98.69,0.206
16:46:52,98.75,0.201
16:46:52,98.75,0.206
16:46:53,98.81,0.207
16:46:53,98.87,0.203
16:46:54,98.87,0.205
16:46:54,98.94,0.206
16:46:55,98.94,0.208
16:46:55,99.00,0.208
16:46:56,99.06,0.208
16:46:56,99.12,0.207
16:46:57,99.12,0.208
16:46:57,99.19,0.209
16:46:58,99.19,0.208
16:46:58,99.25,0.211
16:46:59,99.31,0.211
16:46:59,99.37,0.210
16:47:00,99.44,0.213
16:47:00,99.50,0.212
16:47:01,99.50,0.208
16:47:01,99.56,0.212
16:47:02,99.56,0.214
16:47:02,99.62,0.214
16:47:03,99.69,0.211
16:47:03,99.69,0.215
16:47:04,99.81,0.214
16:47:04,99.81,0.215
16:47:05,99.87,0.214
16:47:05,99.94,0.213
16:47:06,99.94,0.215
16:47:07,100.00,0.211
16:47:07,100.06,0.204
16:47:08,100.12,0.198
16:47:08,100.12,0.197
16:47:09,100.19,0.198
16:47:09,100.25,0.196
16:47:10,100.31,0.192
16:47:10,100.31,0.191
16:47:11,100.37,0.192
16:47:11,100.37,0.188
16:47:12,100.44,0.187
16:47:12,100.44,0.186
16:47:13,100.44,0.184
16:47:13,100.44,0.179
16:47:14,100.50,0.182
16:47:14,100.44,0.175
16:47:15,100.44,0.177
16:47:15,100.44,0.173
16:47:16,100.44,0.171
16:47:16,100.37,0.169
16:47:17,100.37,0.168
16:47:17,100.31,0.167
16:47:18,100.25,0.163
16:47:18,100.19,0.170
16:47:19,100.12,0.175
16:47:19,100.06,0.175
16:47:20,100.00,0.173
16:47:20,99.94,0.178
16:47:21,99.87,0.180
16:47:21,99.81,0.176
16:47:22,99.75,0.176
16:47:22,99.62,0.179
16:47:23,99.56,0.182
16:47:23,99.50,0.182
16:47:24,99.44,0.180
16:47:24,99.37,0.182
16:47:25,99.31,0.183
16:47:25,99.19,0.181
16:47:26,99.12,0.181
16:47:26,99.06,0.182
16:47:27,99.00,0.184
16:47:27,98.94,0.184
16:47:28,98.87,0.186
16:47:28,98.81,0.187
16:47:29,98.81,0.186
16:47:29,98.75,0.186
16:47:30,98.69,0.186
16:47:30,98.62,0.187
16:47:31,98.62,0.188
16:47:31,98.56,0.189
16:47:32,98.56,0.185
16:47:32,98.56,0.191
16:47:33,98.50,0.189
16:47:33,98.44,0.190
16:47:34,98.50,0.192
16:47:34,98.44,0.193
16:47:35,98.44,0.192
16:47:35,98.44,0.193
16:47:36,98.44,0.190
16:47:36,98.44,0.192
16:47:37,98.44,0.190
16:47:37,98.44,0.193
16:47:38,98.44,0.192
16:47:38,98.44,0.192
16:47:39,98.44,0.192
16:47:39,98.44,0.195
16:47:40,98.44,0.195
16:47:40,98.50,0.196
16:47:41,98.50,0.196
16:47:41,98.50,0.197
16:47:42,98.50,0.196
16:47:42,98.56,0.197
16:47:43,98.56,0.194
16:47:43,98.56,0.198
16:47:44,98.56,0.196
16:47:44,98.62,0.198
16:47:45,98.62,0.198
16:47:45,98.69,0.197
16:47:46,98.69,0.201
16:47:46,98.75,0.198
16:47:47,98.75,0.201
16:47:47,98.75,0.201
16:47:48,98.81,0.199
16:47:48,98.81,0.200
16:47:49,98.87,0.202
16:47:49,98.87,0.202
16:47:50,98.94,0.203
16:47:50,99.00,0.203
16:47:51,99.00,0.204
16:47:51,99.06,0.204
16:47:52,99.12,0.203
16:47:52,99.12,0.204
16:47:53,99.12,0.205
16:47:53,99.19,0.206
16:47:54,99.25,0.206
16:47:54,99.25,0.207
16:47:55,99.31,0.209
16:47:55,99.37,0.209
16:47:56,99.44,0.209
16:47:56,99.50,0.207
16:47:57,99.44,0.208
16:47:57,99.50,0.210
16:47:58,99.56,0.210
16:47:58,99.62,0.207
16:47:59,99.69,0.211
16:47:59,99.69,0.211
16:48:00,99.75,0.211
16:48:00,99.81,0.214
16:48:01,99.81,0.213
16:48:01,99.94,0.212
16:48:02,99.94,0.212
16:48:02,100.00,0.212
16:48:03,100.06,0.213
16:48:03,100.12,0.212
16:48:04,100.12,0.212
16:48:04,100.25,0.205
16:48:05,100.25,0.202
16:48:06,100.31,0.202
16:48:06,100.37,0.198
16:48:07,100.44,0.194
16:48:07,100.44,0.193
16:48:08,100.44,0.189
16:48:08,100.50,0.190
16:48:09,100.56,0.190
16:48:09,100.56,0.188
16:48:10,100.62,0.183
16:48:10,100.56,0.182
16:48:11,100.56,0.177
16:48:11,100.62,0.175
16:48:12,100.56,0.178
16:48:12,100.56,0.175
16:48:13,100.56,0.175
16:48:13,100.50,0.169
16:48:14,100.44,0.170
16:48:14,100.44,0.171
16:48:15,100.37,0.165
16:48:15,100.31,0.168
16:48:16,100.25,0.169
16:48:16,100.19,0.172
16:48:17,100.12,0.173
16:48:17,100.06,0.177
16:48:18,99.94,0.173
16:48:18,99.87,0.175
16:48:19,99.81,0.178
16:48:19,99.75,0.177
16:48:20,99.62,0.177
16:48:20,99.56,0.180
16:48:21,99.44,0.180
16:48:21,99.37,0.180
16:48:22,99.31,0.180
16:48:22,99.25,0.180
16:48:23,99.19,0.184
16:48:23,99.06,0.181
16:48:24,99.00,0.183
16:48:24,98.94,0.183
16:48:25,98.87,0.182
16:48:25,98.81,0.184
16:48:26,98.81,0.182
16:48:26,98.75,0.184
16:48:27,98.69,0.184
16:48:27,98.69,0.186
16:48:28,98.62,0.184
16:48:28,98.56,0.186
16:48:29,98.56,0.187
16:48:29,98.50,0.187
16:48:30,98.44,0.188
16:48:30,98.44,0.189
16:48:31,98.44,0.191
16:48:31,98.44,0.188
16:48:32,98.37,0.187
16:48:32,98.37,0.189
16:48:33,98.37,0.189
16:48:33,98.37,0.190
16:48:34,98.37,0.188
16:48:34,98.37,0.189
16:48:35,98.37,0.191
16:48:35,98.37,0.193
16:48:36,98.37,0.193
16:48:36,98.37,0.194
16:48:37,98.37,0.196
16:48:37,98.37,0.195
16:48:38,98.37,0.193
16:48:38,98.37,0.197
16:48:39,98.37,0.196
16:48:39,98.44,0.195
16:48:40,98.37,0.197
16:48:40,98.44,0.196
16:48:41,98.44,0.196
16:48:41,98.44,0.199
16:48:42,98.44,0.201
16:48:42,98.50,0.198
16:48:43,98.50,0.199
16:48:43,98.56,0.199
16:48:44,98.56,0.200
16:48:44,98.56,0.199
16:48:45,98.56,0.199
16:48:45,98.62,0.199
16:48:46,98.62,0.202
16:48:46,98.69,0.200
16:48:47,98.69,0.201
16:48:47,98.75,0.206
16:48:48,98.75,0.203
16:48:48,98.81,0.205
16:48:49,98.87,0.204
16:48:49,98.87,0.205
16:48:50,98.94,0.204
16:48:50,99.00,0.207
16:48:51,99.00,0.207
16:48:51,99.06,0.211
16:48:52,99.06,0.209
16:48:52,99.19,0.211
16:48:53,99.19,0.214
16:48:53,99.25,0.208
16:48:54,99.25,0.210
16:48:54,99.25,0.210
16:48:55,99.31,0.213
16:48:55,99.37,0.214
16:48:56,99.44,0.210
16:48:56,99.44,0.213
16:48:57,99.50,0.212
16:48:57,99.56,0.215
16:48:58,99.62,0.219
16:48:58,99.62,0.216
16:48:59,99.69,0.214
16:48:59,99.69,0.216
16:49:00,99.75,0.215
16:49:00,99.81,0.216
16:49:01,99.81,0.216
16:49:01,99.87,0.206
16:49:02,99.94,0.204
16:49:02,100.00,0.200
16:49:03,100.00,0.200
16:49:03,100.06,0.196
16:49:04,100.06,0.194
16:49:04,100.12,0.191
16:49:05,100.19,0.191
16:49:06,100.19,0.192
16:49:06,100.25,0.188
16:49:07,100.25,0.182
16:49:07,100.31,0.181
16:49:08,100.31,0.179
16:49:08,100.31,0.178
16:49:09,100.31,0.177
16:49:09,100.31,0.174
16:49:10,100.31,0.174
16:49:10,100.25,0.172
16:49:11,100.25,0.172
16:49:11,100.19,0.168
16:49:12,100.19,0.167
16:49:12,100.06,0.166
16:49:13,100.06,0.168
16:49:13,100.00,0.172
16:49:14,99.94,0.173
16:49:14,99.87,0.175
16:49:15,99.75,0.175
16:49:15,99.69,0.178
16:49:16,99.62,0.178
16:49:16,99.50,0.178
16:49:17,99.44,0.180
16:49:17,99.31,0.180
16:49:18,99.25,0.181
16:49:18,99.19,0.181
16:49:19,99.12,0.179
16:49:19,99.06,0.184
16:49:20,99.00,0.184
16:49:20,98.94,0.182
16:49:21,98.87,0.185
16:49:21,98.81,0.188
16:49:22,98.75,0.188
16:49:22,98.69,0.186
16:49:23,98.69,0.185
16:49:23,98.62,0.185
16:49:24,98.56,0.188
16:49:24,98.56,0.184
16:49:25,98.50,0.189
16:49:25,98.50,0.189
16:49:26,98.44,0.193
16:49:26,98.44,0.192
16:49:27,98.37,0.190
16:49:27,98.37,0.187
16:49:28,98.37,0.189
16:49:28,98.31,0.191
16:49:29,98.31,0.191
16:49:29,98.37,0.193
16:49:30,98.37,0.192
16:49:30,98.31,0.191
16:49:31,98.31,0.191
16:49:31,98.37,0.194
16:49:32,98.31,0.193
16:49:32,98.37,0.196
16:49:33,98.37,0.199
16:49:33,98.37,0.197
16:49:34,98.44,0.196
16:49:34,98.44,0.196
16:49:35,98.44,0.198
16:49:35,98.44,0.197
16:49:36,98.50,0.200
16:49:36,98.50,0.199
16:49:37,98.50,0.202
16:49:37,98.56,0.201
16:49:38,98.56,0.199
16:49:38,98.62,0.203
16:49:39,98.62,0.203
16:49:39,98.62,0.202
16:49:40,98.69,0.201
16:49:40,98.69,0.199
16:49:41,98.75,0.203
16:49:41,98.75,0.208
16:49:42,98.81,0.205
16:49:42,98.87,0.201
16:49:43,98.87,0.205
16:49:43,98.94,0.209
16:49:44,98.94,0.205
16:49:44,99.00,0.204
16:49:45,99.06,0.206
16:49:45,99.06,0.211
16:49:46,99.12,0.209
16:49:46,99.12,0.208
16:49:47,99.19,0.212
16:49:47,99.19,0.208
16:49:48,99.25,0.209
16:49:48,99.31,0.209
16:49:49,99.31,0.212
16:49:49,99.37,0.214
16:49:50,99.44,0.213
16:49:50,99.50,0.215
16:49:51,99.50,0.215
16:49:51,99.56,0.214
16:49:52,99.62,0.211
16:49:52,99.62,0.214
16:49:53,99.69,0.215
16:49:53,99.75,0.214
16:49:54,99.81,0.214
16:49:54,99.81,0.216
16:49:55,99.87,0.214
16:49:55,99.87,0.217
16:49:56,99.94,0.216
16:49:56,100.00,0.216
16:49:57,100.06,0.209
16:49:57,100.12,0.203
16:49:58,100.19,0.199
16:49:58,100.19,0.198
16:49:59,100.25,0.193
16:49:59,100.31,0.194
16:50:00,100.37,0.191
16:50:00,100.44,0.187
16:50:01,100.44,0.186
16:50:01,100.50,0.184
16:50:02,100.50,0.184
16:50:02,100.56,0.180
16:50:03,100.56,0.179
16:50:03,100.56,0.176
16:50:04,100.50,0.178
16:50:04,100.50,0.172
16:50:05,100.50,0.174
16:50:06,100.50,0.168
16:50:06,100.44,0.169
16:50:07,100.44,0.168
16:50:07,100.37,0.163
16:50:08,100.31,0.173
16:50:08,100.25,0.175
16:50:09,100.19,0.175
16:50:09,100.12,0.178
16:50:10,100.06,0.174
16:50:10,100.00,0.180
16:50:11,99.87,0.180
16:50:11,99.81,0.176
16:50:12,99.75,0.181
16:50:12,99.62,0.181
16:50:13,99.56,0.177
16:50:13,99.50,0.182
16:50:14,99.44,0.184
16:50:14,99.31,0.186
16:50:15,99.25,0.184
16:50:15,99.25,0.184
16:50:16,99.12,0.184
16:50:16,99.12,0.183
16:50:17,99.06,0.187
16:50:17,99.00,0.186
16:50:18,98.94,0.189
16:50:18,98.94,0.187
16:50:19,98.87,0.185
16:50:19,98.81,0.184
16:50:20,98.81,0.189
16:50:20,98.75,0.189
16:50:21,98.75,0.192
16:50:21,98.69,0.189
16:50:22,98.69,0.190
16:50:22,98.62,0.192
16:50:23,98.62,0.191
16:50:23,98.62,0.189
16:50:24,98.62,0.192
16:50:24,98.62,0.192
16:50:25,98.62,0.196
16:50:25,98.56,0.194
16:50:26,98.56,0.196
16:50:26,98.62,0.193
16:50:27,98.62,0.196
16:50:27,98.62,0.196
16:50:28,98.62,0.195
16:50:28,98.62,0.195
16:50:29,98.62,0.198
16:50:29,98.69,0.198
16:50:30,98.69,0.198
16:50:30,98.69,0.199
16:50:31,98.75,0.198
16:50:31,98.69,0.200
16:50:32,98.75,0.201
16:50:32,98.75,0.198
16:50:33,98.81,0.200
16:50:33,98.81,0.199
16:50:34,98.81,0.203
16:50:34,98.81,0.202
16:50:35,98.87,0.205
16:50:35,98.94,0.203
16:50:36,98.94,0.204
16:50:36,99.00,0.203
16:50:37,99.00,0.206
16:50:37,99.00,0.203
16:50:38,99.06,0.208
16:50:38,99.06,0.206
16:50:39,99.12,0.207
16:50:39,99.12,0.209
16:50:40,99.19,0.207
16:50:40,99.19,0.204
16:50:41,99.25,0.206
16:50:41,99.25,0.212
16:50:42,99.31,0.210
16:50:42,99.31,0.212
16:50:43,99.37,0.211
16:50:43,99.37,0.211
16:50:44,99.44,0.214
16:50:44,99.44,0.215
16:50:45,99.50,0.213
16:50:45,99.50,0.212
16:50:46,99.56,0.213
16:50:46,99.56,0.213
16:50:47,99.62,0.214
16:50:47,99.62,0.214
16:50:48,99.69,0.215
16:50:48,99.69,0.212
16:50:49,99.75,0.215
16:50:49,99.81,0.215
16:50:50,99.81,0.216
16:50:50,99.81,0.214
16:50:51,99.87,0.199
16:50:51,99.94,0.202
16:50:52,99.94,0.197
16:50:52,100.00,0.194
16:50:53,100.00,0.196
16:50:53,100.06,0.190
16:50:54,100.12,0.190
16:50:54,100.19,0.190
16:50:55,100.19,0.183
16:50:55,100.19,0.185
16:50:56,100.25,0.181
16:50:56,100.25,0.182
16:50:57,100.25,0.179
16:50:57,100.25,0.177
16:50:58,100.25,0.177
16:50:58,100.25,0.170
16:50:59,100.19,0.170
16:50:59,100.19,0.169
16:51:00,100.12,0.167
16:51:00,100.06,0.165
16:51:01,100.06,0.166
16:51:01,99.94,0.168
16:51:02,99.94,0.172
16:51:02,99.87,0.174
16:51:03,99.75,0.175
16:51:03,99.69,0.177
16:51:04,99.62,0.178
16:51:04,99.56,0.180
16:51:05,99.50,0.179
16:51:06,99.44,0.177
16:51:06,99.37,0.179
16:51:07,99.25,0.181
16:51:07,99.19,0.180
16:51:08,99.12,0.182
16:51:08,99.06,0.181
16:51:09,99.00,0.183
16:51:09,98.94,0.187
16:51:10,98.87,0.186
16:51:10,98.81,0.188
16:51:11,98.75,0.185
16:51:11,98.69,0.187
16:51:12,98.69,0.186
16:51:12,98.62,0.190
16:51:13,98.56,0.188
16:51:13,98.56,0.191
16:51:14,98.50,0.188
16:51:14,98.50,0.185
16:51:15,98.44,0.191
16:51:15,98.44,0.190
16:51:16,98.44,0.189
16:51:16,98.37,0.190
16:51:17,98.37,0.189
16:51:17,98.31,0.191
16:51:18,98.37,0.193
16:51:18,98.37,0.190
16:51:19,98.37,0.193
16:51:19,98.37,0.197
16:51:20,98.31,0.195
16:51:20,98.31,0.194
16:51:21,98.31,0.197
16:51:21,98.37,0.195
16:51:22,98.31,0.195
16:51:22,98.37,0.193
16:51:23,98.31,0.197
16:51:23,98.37,0.199
16:51:24,98.37,0.196
16:51:24,98.37,0.197
16:51:25,98.37,0.197
16:51:25,98.37,0.196
16:51:26,98.44,0.200
16:51:26,98.44,0.201
16:51:27,98.50,0.202
16:51:27,98.44,0.198
16:51:28,98.44,0.200
16:51:28,98.50,0.201
16:51:29,98.50,0.202
16:51:29,98.56,0.203
16:51:30,98.56,0.206
16:51:30,98.56,0.205
16:51:31,98.56,0.204
16:51:31,98.62,0.202
16:51:32,98.62,0.202
16:51:32,98.69,0.207
16:51:33,98.69,0.206
16:51:33,98.69,0.204
16:51:34,98.75,0.210
16:51:34,98.81,0.208
16:51:35,98.87,0.207
16:51:35,98.94,0.210
16:51:36,98.94,0.207
16:51:36,99.00,0.206
16:51:37,99.06,0.208
16:51:37,99.06,0.212
16:51:38,99.12,0.210
16:51:38,99.19,0.211
16:51:39,99.19,0.212
16:51:39,99.25,0.215
16:51:40,99.31,0.211
16:51:40,99.37,0.217
16:51:41,99.37,0.213
16:51:41,99.44,0.217
16:51:42,99.50,0.215
16:51:42,99.56,0.215
16:51:43,99.62,0.219
16:51:43,99.62,0.214
16:51:44,99.69,0.216
16:51:44,99.75,0.211
16:51:45,99.81,0.200
16:51:45,99.87,0.200
16:51:46,99.94,0.199
16:51:46,99.94,0.195
16:51:47,100.00,0.193
16:51:47,100.06,0.190
16:51:48,100.06,0.189
16:51:48,100.12,0.181
16:51:49,100.12,0.184
16:51:49,100.19,0.181
16:51:50,100.25,0.180
16:51:50,100.25,0.179
16:51:51,100.25,0.174
16:51:51,100.25,0.176
16:51:52,100.25,0.172
16:51:52,100.19,0.172
16:51:53,100.19,0.170
16:51:53,100.12,0.170
16:51:54,100.12,0.168
16:51:54,100.06,0.163
16:51:55,100.00,0.164
16:51:55,99.94,0.176
16:51:56,99.94,0.170
16:51:56,99.81,0.174
16:51:57,99.81,0.176
16:51:57,99.69,0.174
16:51:58,99.62,0.178
16:51:58,99.50,0.179
16:51:59,99.44,0.178
16:51:59,99.37,0.179
16:52:00,99.31,0.179
16:52:00,99.25,0.179
16:52:01,99.12,0.181
16:52:01,99.06,0.185
16:52:02,99.00,0.184
16:52:02,98.94,0.181
16:52:03,98.94,0.183
16:52:03,98.81,0.183
16:52:04,98.81,0.186
16:52:04,98.75,0.182
16:52:05,98.69,0.185
16:52:05,98.69,0.188
16:52:06,98.62,0.186
16:52:06,98.62,0.187
16:52:07,98.56,0.186
16:52:08,98.50,0.187
16:52:08,98.50,0.189
16:52:09,98.50,0.189
16:52:09,98.44,0.191
16:52:10,98.44,0.188
16:52:10,98.44,0.190
16:52:11,98.44,0.192
16:52:11,98.44,0.192
16:52:12,98.44,0.195
16:52:12,98.44,0.196
16:52:13,98.44,0.192
16:52:13,98.44,0.196
16:52:14,98.44,0.194
16:52:14,98.44,0.193
16:52:15,98.50,0.194
16:52:15,98.50,0.193
16:52:16,98.44,0.193
16:52:16,98.50,0.197
16:52:17,98.50,0.196
16:52:17,98.50,0.197
16:52:18,98.56,0.201
16:52:18,98.56,0.196
16:52:19,98.56,0.195
16:52:19,98.56,0.201
16:52:20,98.62,0.200
16:52:20,98.62,0.201
16:52:21,98.69,0.201
16:52:21,98.69,0.199
16:52:22,98.69,0.204
16:52:22,98.69,0.201
16:52:23,98.75,0.203
16:52:23,98.75,0.202
16:52:24,98.75,0.203
16:52:24,98.81,0.205
16:52:25,98.81,0.205
16:52:25,98.81,0.206
16:52:26,98.87,0.205
16:52:26,98.94,0.207
16:52:27,98.94,0.206
16:52:27,99.00,0.206
16:52:28,99.00,0.207
16:52:28,99.00,0.209
16:52:29,99.06,0.209
16:52:29,99.06,0.209
16:52:30,99.12,0.209
16:52:30,99.12,0.206
16:52:31,99.19,0.207
16:52:31,99.19,0.212
16:52:32,99.25,0.212
16:52:32,99.31,0.213
16:52:33,99.31,0.215
16:52:33,99.37,0.213
16:52:34,99.44,0.215
16:52:34,99.50,0.212
16:52:35,99.50,0.216
16:52:35,99.50,0.212
16:52:36,99.56,0.215
16:52:36,99.62,0.218
16:52:37,99.69,0.214
16:52:37,99.75,0.207
16:52:38,99.81,0.203
16:52:38,99.81,0.198
16:52:39,99.87,0.196
16:52:39,99.87,0.196
16:52:40,100.00,0.193
16:52:40,100.00,0.189
16:52:41,100.06,0.188
16:52:41,100.06,0.186
16:52:42,100.12,0.181
16:52:42,100.12,0.182
16:52:43,100.19,0.179
16:52:43,100.19,0.180
16:52:44,100.19,0.178
16:52:44,100.19,0.177
16:52:45,100.19,0.172
16:52:45,100.19,0.169
16:52:46,100.12,0.168
16:52:46,100.12,0.168
16:52:47,100.06,0.167
16:52:47,100.06,0.163
16:52:48,100.00,0.170
16:52:48,99.87,0.175
16:52:49,99.87,0.173
16:52:49,99.81,0.175
16:52:50,99.69,0.181
16:52:50,99.69,0.178
16:52:51,99.56,0.176
16:52:51,99.50,0.178
16:52:52,99.37,0.179
16:52:52,99.31,0.180
16:52:53,99.25,0.180
16:52:53,99.19,0.183
16:52:54,99.12,0.182
16:52:54,99.06,0.182
16:52:55,98.94,0.188
16:52:55,98.87,0.185
16:52:56,98.81,0.187
16:52:56,98.75,0.187
16:52:57,98.75,0.186
16:52:57,98.69,0.188
16:52:58,98.62,0.185
16:52:58,98.56,0.188
16:52:59,98.56,0.187
16:52:59,98.50,0.189
16:53:00,98.50,0.187
16:53:00,98.50,0.191
16:53:01,98.44,0.192
16:53:01,98.44,0.194
16:53:02,98.44,0.190
16:53:02,98.37,0.188
16:53:03,98.37,0.194
16:53:03,98.37,0.194
16:53:04,98.37,0.194
16:53:04,98.37,0.192
16:53:05,98.44,0.194
16:53:05,98.37,0.195
16:53:06,98.37,0.192
16:53:06,98.37,0.196
16:53:07,98.44,0.198
16:53:07,98.44,0.196
16:53:08,98.44,0.195
16:53:08,98.44,0.195
16:53:09,98.50,0.198
16:53:09,98.50,0.196
16:53:10,98.50,0.200
16:53:11,98.50,0.200
16:53:11,98.50,0.203
16:53:12,98.56,0.197
16:53:12,98.56,0.201
16:53:13,98.56,0.203
16:53:13,98.62,0.203
16:53:14,98.62,0.204
16:53:14,98.69,0.204
16:53:15,98.75,0.206
16:53:15,98.69,0.205
16:53:16,98.75,0.203
16:53:16,98.75,0.208
16:53:17,98.81,0.204
16:53:17,98.81,0.209
16:53:18,98.87,0.203
16:53:18,98.87,0.207
16:53:19,98.94,0.207
16:53:19,99.00,0.208
16:53:20,99.00,0.207
16:53:20,99.06,0.211
16:53:21,99.12,0.210
16:53:21,99.12,0.208
16:53:22,99.12,0.212
16:53:22,99.25,0.210
16:53:23,99.25,0.210
16:53:23,99.31,0.214
16:53:24,99.37,0.211
16:53:24,99.37,0.215
16:53:25,99.44,0.216
16:53:25,99.44,0.214
16:53:26,99.50,0.212
16:53:26,99.50,0.214
16:53:27,99.56,0.216
16:53:27,99.62,0.217
16:53:28,99.62,0.217
16:53:28,99.69,0.218
16:53:29,99.75,0.215
16:53:29,99.81,0.207
16:53:30,99.81,0.200
16:53:30,99.87,0.199
16:53:31,99.94,0.199
16:53:31,99.94,0.192
16:53:32,100.00,0.193
16:53:32,100.06,0.192
16:53:33,100.06,0.186
16:53:33,100.12,0.184
16:53:34,100.12,0.185
16:53:34,100.19,0.182
16:53:35,100.19,0.177
16:53:35,100.19,0.178
16:53:36,100.19,0.178
16:53:36,100.19,0.173
16:53:37,100.12,0.174
16:53:37,100.12,0.172
16:53:38,100.12,0.169
16:53:38,100.06,0.166
16:53:39,100.00,0.166
16:53:39,100.00,0.172
16:53:40,99.94,0.171
16:53:40,99.94,0.175
16:53:41,99.81,0.176
16:53:41,99.75,0.174
16:53:42,99.69,0.177
16:53:42,99.62,0.178
16:53:43,99.50,0.178
16:53:43,99.44,0.180
16:53:44,99.37,0.182
16:53:44,99.25,0.184
16:53:45,99.19,0.182
16:53:45,99.12,0.181
16:53:46,99.06,0.186
16:53:46,99.06,0.181
16:53:47,98.94,0.184
16:53:47,98.87,0.184
16:53:48,98.87,0.184
